episode,win_rate,avg_turns,loss,epsilon,total_steps,time_elapsed
8700,0.01,6.0,0.11410253524780273,0.05,52197,465.6198899745941
8800,0.0,6.0,0.10516267715021968,0.05,52797,471.6300048828125
8900,0.0,6.0,0.09542018864303828,0.05,53397,477.8057129383087
9000,0.0,6.0,0.09032959506846965,0.05,53997,483.90185022354126
9100,0.0,6.0,0.09456453599967063,0.05,54597,489.8992838859558
9200,0.0,6.0,0.07416534726507962,0.05,55197,496.1599311828613
9300,0.0,6.0,0.08603774527087808,0.05,55797,502.23720502853394
9400,0.0,6.0,0.06902343221008778,0.05,56397,508.25397992134094
9500,0.0,6.0,0.0638423366099596,0.05,56997,514.4533519744873
9600,0.0,6.0,0.07050029517151415,0.05,57597,520.5198919773102
9700,0.0,6.0,0.08562748875468969,0.05,58197,526.6217768192291
9800,0.0,6.0,0.07403405130840839,0.05,58797,532.6072599887848
9900,0.0,6.0,0.08075546215288341,0.05,59397,538.5192999839783
10000,0.0,6.0,0.072074856441468,0.05,59997,544.4442648887634
